,paragraph,split_paragraph
50,"Non-subclassable classes allow programmers to design classes and hierarchies of classes where at some level in the hierarchy, further derivation is prohibited a stand-alone class may be also designated as non-subclassable, preventing the formation of any hierarchy. Contrast this to abstract classes, which imply, encourage, and require derivation in order to be used at all. A non-subclassable class is implicitly concrete.","['non', 'subclassable', 'class', 'allow', 'programmer', 'design', 'class', 'hierarchy', 'class', 'level', 'hierarchy', 'derivation', 'prohibit', 'stand', 'class', 'designate', 'non', 'subclassable', 'prevent', 'formation', 'hierarchy', 'contrast', 'abstract', 'class', 'imply', 'encourage', 'require', 'derivation', 'order', 'non', 'subclassable', 'class', 'implicitly', 'concrete']"
51,"A non-subclassable class is created by declaring the class as sealed in C# or as final in Java or PHP.383940 For example, Java's String class is designated as final.41","['non', 'subclassable', 'class', 'create', 'declare', 'class', 'seal', 'final', 'java', 'php', 'example', 'java', 'string', 'class', 'designate', 'final']"
52,Non-subclassable classes may allow a compiler in compiled languages to perform optimizations that are not available for subclassable classes. 42,"['non', 'subclassable', 'class', 'allow', 'compiler', 'compile', 'language', 'perform', 'optimization', 'available', 'subclassable', 'class']"
53,"An open class is one that can be changed. Typically, an executable program cannot be changed by customers. Developers can often change some classes, but typically cannot change standard or built-in ones. In Ruby, all classes are open. In Python, classes can be created at runtime, and all can be modified afterwards.43 Objective-C categories permit the programmer to add methods to an existing class without the need to recompile that class or even have access to its source code.","['open', 'class', 'change', 'typically', 'executable', 'program', 'change', 'customer', 'developer', 'change', 'class', 'typically', 'change', 'standard', 'build', 'one', 'ruby', 'class', 'open', 'python', 'class', 'create', 'runtime', 'modify', 'afterwards', 'objective', 'category', 'permit', 'programmer', 'add', 'method', 'exist', 'class', 'need', 'recompile', 'class', 'access', 'source', 'code']"
54,"Some languages have special support for mixins, though in any language with multiple inheritance a mixin is simply a class that does not represent an is-a-type-of relationship. Mixins are typically used to add the same methods to multiple classes; for example, a class UnicodeConversionMixin might provide a method called unicode_to_ascii when included in classes FileReader and WebPageScraper that do not share a common parent.","['language', 'special', 'support', 'mixin', 'language', 'multiple', 'inheritance', 'mixin', 'simply', 'class', 'represent', 'type', 'relationship', 'mixin', 'typically', 'add', 'method', 'multiple', 'class', 'example', 'class', 'unicodeconversionmixin', 'provide', 'method', 'call', 'unicode_to_ascii', 'include', 'class', 'filereader', 'webpagescraper', 'share', 'common', 'parent']"
55,"In languages supporting the feature, a partial class is a class whose definition may be split into multiple pieces, within a single source-code file or across multiple files.44 The pieces are merged at compile-time, making compiler output the same as for a non-partial class.","['language', 'support', 'feature', 'partial', 'class', 'class', 'definition', 'split', 'multiple', 'piece', 'single', 'source', 'code', 'file', 'multiple', 'files', 'piece', 'merge', 'compile', 'time', 'make', 'compiler', 'output', 'non', 'partial', 'class']"
56,"The primary motivation for introduction of partial classes is to facilitate the implementation of code generators, such as visual designers.44 It is otherwise a challenge or compromise to develop code generators that can manage the generated code when it is interleaved within developer-written code. Using partial classes, a code generator can process a separate file or coarse-grained partial class within a file, and is thus alleviated from intricately interjecting generated code via extensive parsing, increasing compiler efficiency and eliminating the potential risk of corrupting developer code. In a simple implementation of partial classes, the compiler can perform a phase of precompilation where it ""unifies"" all the parts of a partial class. Then, compilation can proceed as usual.","['primary', 'motivation', 'introduction', 'partial', 'class', 'facilitate', 'implementation', 'code', 'generator', 'visual', 'designers', 'challenge', 'compromise', 'develop', 'code', 'generator', 'manage', 'generate', 'code', 'interleave', 'developer', 'write', 'code', 'partial', 'class', 'code', 'generator', 'process', 'separate', 'file', 'coarse', 'grain', 'partial', 'class', 'file', 'alleviate', 'intricately', 'interject', 'generate', 'code', 'extensive', 'parsing', 'increase', 'compiler', 'efficiency', 'eliminate', 'potential', 'risk', 'corrupt', 'developer', 'code', 'simple', 'implementation', 'partial', 'class', 'compiler', 'perform', 'phase', 'precompilation', 'unify', 'part', 'partial', 'class', 'compilation', 'proceed', 'usual']"
57,Other benefits and effects of the partial class feature include:,"['benefit', 'effect', 'partial', 'class', 'feature', 'include']"
58,"Partial classes have existed in Smalltalk under the name of Class Extensions for considerable time. With the arrival of the .NET framework 2, Microsoft introduced partial classes, supported in both C# 2.0 and Visual Basic 2005. WinRT also supports partial classes.","['partial', 'class', 'exist', 'smalltalk', 'class', 'extensions', 'considerable', 'time', 'arrival', '.net', 'framework', 'microsoft', 'introduce', 'partial', 'class', 'support', '2', 'visual', 'basic', '2005', 'winrt', 'support', 'partial', 'class']"
59,"This simple example, written in Visual Basic .NET, shows how parts of the same class are defined in two different files.","['simple', 'example', 'write', 'visual', 'basic', '.net', 'show', 'part', 'class', 'define', 'different', 'file']"
60,"When compiled, the result is the same as if the two files were written as one, like this:","['compile', 'result', 'file', 'write', 'like']"
61,"In Objective-C, partial classes, also known as categories, may even spread over multiple libraries and executables, like the following example. But a key difference is that Objective-C's categories can overwrite definitions in another interface declaration, and that categories aren't equal to original class definition the first requires the last.45 Instead, .NET partial class can't have conflicting definitions, and all partial definitions are equal to the others.44","['objective', 'partial', 'class', 'know', 'category', 'spread', 'multiple', 'library', 'executable', 'like', 'follow', 'example', 'key', 'difference', 'objective', 'category', 'overwrite', 'definition', 'interface', 'declaration', 'category', 'equal', 'original', 'class', 'definition', 'require', 'last', 'instead', '.net', 'partial', 'class', 'conflicting', 'definition', 'partial', 'definition', 'equal', 'others']"
